,F1-a,F1-also,F1-and,F1-ask,F1-at,F1-bags,F1-big,F1-blue,F1-bob,F1-bring,F1-brother,F1-call,F1-can,F1-cheese,F1-five,F1-for,F1-fresh,F1-frog,F1-from,F1-go,F1-her,F1-into,F1-kids,F1-maybe,F1-meet,F1-need,F1-of,F1-peas,F1-plastic,F1-please,F1-red,F1-scoop,F1-she,F1-six,F1-slabs,F1-small,F1-snack,F1-snake,F1-snow,F1-spoons,F1-station,F1-stella,F1-store,F1-the,F1-these,F1-thick,F1-things,F1-three,F1-to,F1-toy,F1-train,F1-we,F1-wednesday,F1-will,F1-with,F2-a,F2-also,F2-and,F2-ask,F2-at,F2-bags,F2-big,F2-blue,F2-bob,F2-bring,F2-brother,F2-call,F2-can,F2-cheese,F2-five,F2-for,F2-fresh,F2-frog,F2-from,F2-go,F2-her,F2-into,F2-kids,F2-maybe,F2-meet,F2-need,F2-of,F2-peas,F2-plastic,F2-please,F2-red,F2-scoop,F2-she,F2-six,F2-slabs,F2-small,F2-snack,F2-snake,F2-snow,F2-spoons,F2-station,F2-stella,F2-store,F2-the,F2-these,F2-thick,F2-things,F2-three,F2-to,F2-toy,F2-train,F2-we,F2-wednesday,F2-will,F2-with
F1-brother,0.570126988293861,0.5606032339866734,0.3353521944131384,0.5100567379760674,0.4181300309694553,0.5160248794979864,0.37852373644369364,0.20026679506458506,0.6128455355734036,0.33726573585549285,1.0,0.5092994868994606,0.2260091825534238,0.2583909439182689,0.5805810372416627,0.37391903270312155,0.6388937295082868,0.6261775766936308,0.22707230784344154,0.49930653870135855,0.5974543830758917,0.22525489049311834,0.549271148151373,0.2714203685516898,0.27557012906058515,0.3802508095517569,0.3084278231207253,0.15479292315503995,0.60790676064631,0.3581204674617135,0.5924839900120844,0.38012418426952516,0.1244021004517329,0.3983034820888266,0.5842656526850495,0.528508515391602,0.5453241851662723,0.3883994791572415,0.44438662081439156,0.3347840148114059,0.1099325693342498,0.38304699801682424,0.527381097715909,0.35845949680389594,0.449550923247405,0.45807467252161094,0.5581501263677046,0.365364767978858,0.2345599616292741,0.5034928222652344,0.38403244164214134,0.27652033944721316,0.5050541461396866,0.28520473383559275,0.3522379929530492,0.44585591583034284,0.355130150142381,0.4008043491632196,0.2659960122990286,0.3496694142093557,0.3600322211212483,0.5078063498090564,0.2506854242868162,0.46138625605735895,0.3053312785775436,0.5338653603010399,0.2917289598482988,0.2962036558577929,0.41356433122877473,0.480263858156703,0.2741667403104258,0.41254294263949964,0.4205353630474986,0.19721515540482698,0.2941450087729696,0.3714670434843421,0.4283356048089588,0.35780772959561924,0.4202394929673006,0.2919302197442526,0.239240392393561,0.3224056226353425,0.4017247331807716,0.44164385482192625,0.3662928193316767,0.41317418011321927,0.2579302835941945,0.4225608060170088,0.46932453867509877,0.3719570759432946,0.3563756636060251,0.4101663179283997,0.33880207254569483,0.33375782533030096,0.2643532652628415,0.15578777150139636,0.34050636538565593,0.29298253617993864,0.48320261316459506,0.3973797379862853,0.41792824796816225,0.44945587108808654,0.3697183567028508,0.35940894406345447,0.33670057659514097,0.3595826843708351,0.4245081290030419,0.3515429246659604,0.15577363557282187,0.342975052906807
F1-call,0.5025843996463313,0.7650632282249319,0.18985418927462594,0.5295347630642838,0.3965615583142501,0.39370813412136185,0.2659647635787954,0.11606346559173625,0.691721789458369,0.3510100944444024,0.5092994868994606,1.0,0.25307868541728673,0.1327260940870373,0.6014992050703458,0.3596468013903649,0.5224725208487918,0.6755366003208285,0.2877308188451161,0.45151758279497145,0.40782285750207353,0.10197466314816868,0.503703441957528,0.26064591780309254,0.18159089118893076,0.3535223796243614,0.2456542863025389,0.1251548747051534,0.5410265941591542,0.2636362436200363,0.5092910273433253,0.333146792529642,0.053951697393681,0.3105248853246139,0.4518966227792265,0.6997287294193556,0.4254792522892626,0.3908286745221025,0.4768387209361404,0.32694692978371664,0.1010280451257834,0.3992339918532785,0.42236816351081025,0.3680411887459987,0.3342219628706174,0.3445895614557949,0.4765292831003415,0.28628285293050293,0.13840967897405446,0.5228921224244865,0.41979329280754674,0.28016090845771763,0.4352120577650269,0.37308331613898377,0.3064534484910295,0.38276002046927593,0.2833735241581534,0.48151723185702844,0.4809554346414606,0.3282352168268051,0.3658456615553555,0.4446621663775685,0.13676848451,0.5364688413605359,0.3099343789635543,0.44080249067600413,0.500191472605717,0.3418765556778157,0.34010609900353056,0.4647709259988142,0.19761951351779983,0.37266869689559773,0.3837477416111175,0.21809197938142771,0.14866131857017698,0.2741018939446335,0.29958030858234197,0.23597046857494533,0.3791625465544816,0.2517769228689432,0.18671191958033848,0.22561081396425212,0.32694188967531473,0.4032802818188513,0.2507000205547104,0.3258174165467384,0.15401038513459323,0.36033726924290505,0.36483929583752883,0.409175811079265,0.3412845049880579,0.39751563007490676,0.2674732516101271,0.22614930589727855,0.1999186183584995,0.07883569207038754,0.2850542432472169,0.21678080493137386,0.3861496193634428,0.38446234549739433,0.3162284901320552,0.38529153773612995,0.2726107456140234,0.21268218650310297,0.2846501947677195,0.2988143764042605,0.39066546942617025,0.352731851302428,0.1257064830093392,0.2239929308202429
F1-can,0.2105165461037465,0.2047689315722934,0.10921827965804892,0.10554514852751241,0.09032240503977172,0.12498790904518434,0.07239512504012968,0.041771531438315086,0.21536504317984634,0.13365794498917102,0.2260091825534238,0.25307868541728673,1.0,0.08588597187049232,0.18525299854885274,0.17472582123008237,0.14146270876810232,0.21937751110521325,0.11865778483002337,0.24437244676987097,0.2506323778947712,0.02940569584645508,0.18657542055003432,0.13396757313895424,0.17506184118845688,0.22313521181188067,0.10260632688403681,0.20528737715970094,0.14643614020824083,0.12715066485471802,0.15210817282615177,0.14324558910363938,0.028086695395015487,0.12817739715623472,0.1289547922174374,0.20417012073079566,0.13041055595683473,0.21870680015113889,0.15277501834985943,0.23625362633472782,0.05114604050560201,0.17531757598459902,0.115019606625136,0.1854070023041845,0.19125223837295893,0.09006005279328587,0.19287790412364608,0.028845896473974068,0.1819800437820016,0.24251484013676242,0.25147635904984467,0.20943052550234342,0.2338138366026547,0.2738131119232219,0.2723360759897329,0.1468773545859664,0.11605245883726308,0.10716296155977341,0.09264084094717444,0.139946324072483,0.11019670169457026,0.17710887172329454,0.03850948315303141,0.10294334289154045,0.13238364793283489,0.15072227399657842,0.17197745264084274,0.26240800253456686,0.07563123921266922,0.12923025749456718,0.04478179822457467,0.1251765278582655,0.09420570419367721,0.08216097288579761,0.10612119430138428,0.10320226967511073,0.12006286202539691,0.10474082990936458,0.10672407709180845,0.03426159058741247,0.04819091390756503,0.07259815261083387,0.08324859170723993,0.1722860293430696,0.041063602431634615,0.17718440260505616,0.032347587370095736,0.10872886220384483,0.16059445139648634,0.12052058559633295,0.2354789603199528,0.08326093784625149,0.024507806771381167,0.11350929827192634,0.09165656615250894,-0.03668896558901727,0.06554894607284113,0.06376576733634305,0.17834869664381053,0.06409910748219837,0.11024209163145646,0.1306239841818486,0.12363890363205052,0.15723946882239861,0.041126526693297416,0.01987593657184036,0.15599595343241662,0.1487057721921263,0.12468521740875171,0.2027206220537231
F1-cheese,0.19865398791225372,0.155657624535784,0.07021177907236317,0.11734549843803006,0.16567968444009776,0.17896025458065118,0.3439048380707701,0.41491747512927796,0.20422434162741412,0.26864745412185487,0.2583909439182689,0.1327260940870373,0.08588597187049232,1.0,0.21084907901075442,0.24590142665840986,0.34677944091534263,0.17816059488914956,0.11782708713838243,0.34363366185593064,0.325591236782931,0.35013540315255764,0.11027778695558726,0.11154174667956272,0.42939620237045123,0.08636812202615819,0.2640281695212584,0.3672626782006293,0.1919256442553951,0.3212649629217823,0.14764231175333656,0.3226472314261243,0.15008903102218446,0.5095603247966625,0.203866496474768,0.14672849789642275,0.19139984171850333,0.12010066632254392,0.2848369864104521,0.37478566808273583,0.16459683119622728,0.14231331367954891,0.228342211148825,0.22340123967654568,0.48645097656149305,0.47128377504164587,0.44542355162874536,0.35668534734195295,0.29871588755739636,0.09890504014728019,0.19366038166581478,0.3992617537390442,0.19484817255186454,0.1656342121709509,0.21338161510781717,0.07834904920734573,0.20745705522136645,0.04960357975889105,0.05707939370694464,0.0684268598060206,0.051238180100462834,0.13582481002313232,0.24061651429593436,0.20966350996279745,0.07694923195376935,0.06864409400676491,0.15469956059267426,0.06212810026465647,0.16718614727264314,0.1759510712732729,0.061232948172426756,0.08788871369967281,0.12477183617822027,0.08393076559220239,0.20949963006610178,0.09782560525187597,0.23676124240074067,0.07383012319306385,0.04000589383506281,0.06865133784760812,0.01253124530561778,0.2368487317195667,0.05599238751644845,0.07540332704738262,0.05764497821500443,0.08015749227191418,0.14627830741227665,0.04880821507046856,0.23083678912816338,0.03528980186740174,0.10490501905139536,0.08928044175126464,-0.013875957137676382,0.18009544024924856,0.18106851631957288,0.09827531617435235,0.19143896124149945,0.33672949380628764,0.12486784412614828,0.06160920493802134,0.13505829264254388,0.12392620682969388,0.09464723345142517,0.18493908898130237,0.0954858127344129,0.026531893233986,0.08976632920524451,0.1116401301286403,0.18207914468509584,0.18250658391930258
F1-five,0.5429760192528821,0.6477758213676363,0.27528928806707836,0.6842482058896976,0.40205431408258424,0.5585682760173912,0.28375052811992535,0.19573633423813003,0.7023334795754553,0.3410792635935282,0.5805810372416627,0.6014992050703458,0.18525299854885274,0.21084907901075442,1.0,0.3286845753621667,0.6226847414631297,0.6886935996314625,0.22581029049168722,0.47460501248754605,0.4420443492218148,0.18651353200923926,0.5210611492038165,0.2743792071506014,0.2914623329069483,0.3415888907104489,0.25791385867412603,0.15308340391845343,0.7041518876071305,0.2941793072141113,0.6336462855480335,0.31924157778176243,0.1125835404672314,0.37079873863475116,0.6647888796634615,0.5601993988134607,0.6602024045390156,0.43244733982942385,0.4506967401179662,0.2714481001781724,0.06984780060895392,0.3988163593819881,0.3805440874954105,0.35270735282701127,0.35503502331730175,0.36960916286113216,0.49428112285860043,0.3115937713625597,0.20173003991270935,0.5220762122047246,0.415064582063232,0.3345443720700678,0.5008345744774274,0.3331679214816889,0.2556846604621815,0.40847441684619024,0.25092298850496475,0.40814613477634676,0.3888752431933065,0.363730400223789,0.3927765217690138,0.532640240561307,0.23777018614379175,0.4597821927393679,0.3326702959578558,0.3840055379564921,0.30392341665394085,0.34985924937225993,0.4416474807565887,0.5012077155293116,0.26432187130630685,0.39622388412164006,0.38927873011291364,0.13715776515621048,0.2556509273766396,0.29249680736966066,0.3758015424768207,0.36465480816216234,0.4440524780143794,0.3033433529260767,0.2792552921972215,0.2488959829737145,0.4210776186205349,0.4087850100025497,0.4060463566611705,0.3683196863486264,0.21408453630071875,0.3973938094472773,0.4659163108559548,0.3953645102659894,0.3483370117753008,0.38582850768861027,0.3172550459733327,0.3202206701149288,0.2592132904729456,0.10035893228812615,0.3026948896996698,0.19566063521754926,0.4681520769021022,0.4429589567678683,0.38443872886279834,0.47504090738797256,0.3835177117812513,0.2921160691256288,0.27643725076424136,0.35879911709106466,0.4271337799269329,0.3822022595353921,0.19382149233921067,0.30167709126021164
F1-for,0.4277952344553773,0.32086116235723067,0.22626014257123694,0.31554195677195745,0.2855069803187499,0.2893967130092175,0.201176759943975,0.15988246193121408,0.3628617131550801,0.34187689992728354,0.37391903270312155,0.3596468013903649,0.17472582123008237,0.24590142665840986,0.3286845753621667,1.0,0.4060701406088753,0.3575883793421307,0.2294141073922983,0.4051515533394721,0.485048479427949,0.285417706465701,0.3091643493837591,0.34053624154747697,0.19450986005248386,0.31358820912466995,0.31258051128338854,0.24496293592654825,0.3622568704681609,0.2753381725001425,0.328262539963622,0.2513679877847549,0.23604649673311925,0.289442566279057,0.32849191173933884,0.30942651797192156,0.3101040472796657,0.29433126682075555,0.4530084320681444,0.3591753844816631,0.09187204059025526,0.23315116770853614,0.3838127091641855,0.30272780633710966,0.28020254734776584,0.2881621416294639,0.4109272979921037,0.17977686332350395,0.22519336134990944,0.3967706351985829,0.3701850474004076,0.28340230225713836,0.31599430447800464,0.34541213151760386,0.24624809047372262,0.19700786350340851,0.16535537015097357,0.19276375076535754,0.12024975146827394,0.19786889560254053,0.15393900814291356,0.24047411695931875,0.18372172231177059,0.2724363337543542,0.1512203230142229,0.2524163232217029,0.20064049796078198,0.17452636713231598,0.22338892972136984,0.2190390439768937,0.34879224303110773,0.26000066399118127,0.20656214713125523,0.0993047051896497,0.19362037434598953,0.23098462658039562,0.23618772664117937,0.18769823526896331,0.18075056767786712,0.10156601184195668,0.11450429648538156,0.22159022433930767,0.15577178397149047,0.22059156168126942,0.1132541302282621,0.26372954879138183,0.15900270900975116,0.21780161168266698,0.26330096944708453,0.18993320661829124,0.2404605330649364,0.150657444221376,0.07391650034859741,0.26122425374435,0.22904112440611102,0.11483867692807438,0.13561224968330077,0.16423971233910659,0.23348971389364084,0.2158142046719233,0.25255240928342026,0.22008850453325365,0.21574219069914097,0.20303744262603088,0.227358257921104,0.10126407018764626,0.18776898460208302,0.2023349849596284,0.16806536019667598,0.16126650488552569
F1-fresh,0.5554840574720767,0.5629781658181479,0.3178108188340381,0.6016310706969649,0.47878408497942815,0.5903314988893524,0.3820350149587224,0.34423098675221164,0.630534169758512,0.5431476543131749,0.6388937295082868,0.5224725208487918,0.14146270876810232,0.34677944091534263,0.6226847414631297,0.4060701406088753,1.0,0.6711048011606007,0.24485590965222537,0.6225909568635171,0.5742963988199586,0.3801616616367901,0.6344646906196626,0.30758044769865994,0.31144034031899076,0.4315676741481459,0.44052894731458614,0.3839102136189004,0.6981443541606255,0.33885352719668593,0.7753055300503325,0.358943063203018,0.2650281136545678,0.5811825290671649,0.692460788181386,0.5277524366288319,0.603212563744348,0.46214436162000044,0.603796154340703,0.3890091418973177,0.08019599520479513,0.4013070710692962,0.47949381580715217,0.4128421285068322,0.38808387848284837,0.43429593571214903,0.47388900578855025,0.3576372654445757,0.3276263845930569,0.521041122478476,0.41382672596110287,0.4055563198299478,0.6477857885087063,0.3856853197985657,0.3458833597305744,0.43949129055565406,0.3294422737869957,0.36225857095511876,0.1812229347345971,0.29706038456023764,0.20173368607778963,0.48588889171475313,0.39350006497969114,0.44402808844091046,0.32813739807516795,0.3991540990381646,0.3250974949124854,0.30668755386097407,0.45865686580050025,0.4123668988417951,0.36950729629624246,0.3808526013538173,0.40799299435110176,0.18489647501822273,0.36153870998953125,0.3860570855601223,0.4508814066237049,0.281912075879217,0.44027398937247153,0.3241710153215536,0.27047853564599,0.4515832413002293,0.4781694957809467,0.2816854873959896,0.3940389070660233,0.2544861559524352,0.31500698442350555,0.4724248115947183,0.5453997780152062,0.1989300130474487,0.341587221387662,0.27933398590855474,0.3226229708500205,0.45545134869521353,0.3004744176740029,0.12835567491646951,0.33840068534489776,0.265425576336939,0.46844710577238674,0.40337018559506627,0.4230074769421463,0.4845751787383843,0.36357968524004114,0.41043217239865026,0.3600262257757674,0.3641346278809254,0.472197391845264,0.2419482368215412,0.19202921114557112,0.3248129693191335
F1-frog,0.5305078291901766,0.7209809422107255,0.278302191188526,0.6219277456975961,0.44613747142331267,0.5675406819480372,0.2838419837686583,0.1883829790981025,0.8052815493719819,0.38577391834087993,0.6261775766936308,0.6755366003208285,0.21937751110521325,0.17816059488914956,0.6886935996314625,0.3575883793421307,0.6711048011606007,1.0,0.23792926765364197,0.5414433493062077,0.46251904502018143,0.17915053230973593,0.6246473649492683,0.2794788539961138,0.2586587717768039,0.4154433227338275,0.2599809473154903,0.20181904490763408,0.6350255617187166,0.24749530012576298,0.6856289389291387,0.3152760880781714,0.13502203225970041,0.3699419905591856,0.6842103908418856,0.6668119850625573,0.5813910806831764,0.4691958716824153,0.5337666386965921,0.3359274471780318,0.07992712452285368,0.463376774609091,0.5349575833566528,0.3368803185378847,0.299614029233429,0.34320114215889636,0.4859726301086766,0.3011260276983636,0.2224395068496461,0.5888347519222896,0.441958050332161,0.33639358289217886,0.5636024947800142,0.40303102346407776,0.3336924120823958,0.47012834702336304,0.314673951044901,0.48478176858360106,0.3830558856759214,0.399513697218197,0.33354992641893333,0.5224342489538369,0.29332717279835274,0.5617990847831515,0.31877342106786816,0.5346605199233541,0.40480772278336136,0.36894359166961205,0.41846223887255385,0.49423821363135156,0.3971650835034845,0.36581797558263274,0.6097533685242087,0.2390854483475221,0.278254347564659,0.409856571837221,0.40596343783651634,0.3236470422536833,0.45761760564528503,0.3166068760893623,0.20186278016677847,0.29478420859546556,0.4040142138747649,0.43260553063828044,0.3877521597068617,0.2949306500232239,0.246721619325204,0.3900411261341494,0.4838677014008438,0.37275788736310334,0.40234280860260113,0.42272504650549,0.3260813821190562,0.35540272723150457,0.259042618165065,0.0786929005886453,0.37340977174226747,0.3136873406135217,0.48612773452586777,0.38395745633736783,0.3794132170231989,0.5132513816881146,0.3207300921239296,0.316317465832888,0.42778649615039993,0.3812722065380935,0.43724500376360526,0.3284460846299428,0.1710076632074174,0.32114241831283313
F1-from,0.17986977727270337,0.21327503651938443,0.2160934453047615,0.16661014456577877,0.12559810608838431,0.09859016348157541,0.16622065384922513,0.12581257011535937,0.2560745577207513,0.2563682278954228,0.22707230784344154,0.2877308188451161,0.11865778483002337,0.11782708713838243,0.22581029049168722,0.2294141073922983,0.24485590965222537,0.23792926765364197,1.0,0.2554538143573909,0.29634002539589605,0.16879398444855412,0.16071555571554103,0.21977217598797733,0.06619452242722694,0.07865688556619696,0.22175768973772347,0.09582273322348211,0.21277361364698086,0.1155155903102557,0.19152625780138532,0.17306335457367192,0.08978842587952701,0.21894794844496093,0.17120085900651638,0.2674180068107825,0.19955139968709557,0.20340333908693398,0.2927433518144487,0.22582454871801896,0.20221696742517986,0.1958144718029607,0.24487624974794087,0.250493575269896,0.10111850775561297,0.15239932585871602,0.2381608450662623,0.136703159654008,0.17190430833990705,0.2607031005104441,0.24989188212783336,0.15828778390690704,0.1666584731634627,0.24999354206635355,0.1837734085567431,0.07337290077413067,0.018895689659729757,0.14701919339791036,0.11755553511873747,0.07040643634957172,0.10957814903504118,0.08178424359215988,0.07403493751765075,0.14162239249287806,0.12776441839342784,0.0998931382030584,0.12432317562732337,0.056972515067635565,0.07587831913097384,0.052654873506764344,0.08007225500143296,0.10549069489461481,0.13441246719209857,0.5180326769746835,0.10647052532456955,0.09846321092636691,0.07447457130959446,0.07892237810406559,0.03210404509402009,-0.02375537500167247,0.041627047696933164,0.1587961833246999,0.03421130631028199,0.07050562614311738,0.06028235111597195,0.053496726799389126,0.06680463362231377,0.11187062452811088,0.08841878624795403,0.06678242676172373,0.16549133253225776,0.07751552515771327,0.044900568786548314,0.1443313416960056,0.08471868414305556,0.11923165852663334,0.06439807225848646,0.1605795551043799,0.16770998762678038,0.12086391676794617,0.05776733727741745,0.0842472708113863,0.07281874209221743,0.10329963627804589,0.041015362223907316,0.0813447996876247,0.08580463756353914,0.10714330139936666,0.17381089433016353,0.06730985406060899
F1-go,0.4428754336118929,0.47918638736604036,0.2351729607781196,0.41377310348095003,0.36413085151582403,0.41962043911023056,0.2453855897832545,0.31036161430906367,0.5273929938993995,0.5165275242997442,0.49930653870135855,0.45151758279497145,0.24437244676987097,0.34363366185593064,0.47460501248754605,0.4051515533394721,0.6225909568635171,0.5414433493062077,0.2554538143573909,1.0,0.560776007043749,0.2986713858687228,0.4656416016747906,0.2957077974679527,0.40735783663360714,0.3884564898231701,0.3889576122504243,0.4551668745291156,0.45986570720898434,0.2755545332823312,0.5035217525123705,0.3122387507569698,0.30459495649804197,0.427715816039868,0.4519992397647484,0.458310960440982,0.42901632950186597,0.5144592373094434,0.6175506415059976,0.4853661882675413,0.08690579957376617,0.29869620824163257,0.4692300838255536,0.42751522818750753,0.3435689681277204,0.2613842788396812,0.45115813681550093,0.2478396636324598,0.3232807856997104,0.5348074668255445,0.4440085467520668,0.49144038820683933,0.4496849681879282,0.5449211716676279,0.3574345705087011,0.31929771333853,0.2357707366302623,0.33212775850763926,0.1789638687735983,0.22204262676102185,0.22125806945754964,0.39515257618523286,0.32040775303063174,0.39206164579614167,0.2722079011160813,0.37319020888551874,0.29343413845346517,0.28165567549205717,0.2883292178813756,0.3207524597133669,0.2362540517811425,0.3505716093951437,0.30000028659195727,0.19505284678399437,0.5229927779989417,0.3333867456800239,0.33463841039349373,0.20882854322788208,0.28098814196978605,0.2606410848047712,0.15139265495724594,0.37629885531333596,0.2448497482752083,0.30920486184923573,0.2007739859867598,0.25504942465581953,0.30156721868831354,0.3775327511198365,0.3954323076429039,0.26235145543035215,0.314271793730981,0.2994670249045437,0.174719607399598,0.4041026256269855,0.30433914387424454,0.08334318890192262,0.23822040733586222,0.23807396863107655,0.42209764668459954,0.27312491746369555,0.277568352213342,0.30925234027476517,0.2452880019020268,0.3119519220333341,0.2830995518613796,0.2161298292059283,0.32778681643269036,0.257138790309113,0.25340883498285277,0.2900898979942742
F1-her,0.4994968701153063,0.4320425164120446,0.2863231889641319,0.3791024776925576,0.3049526676484088,0.4054418186820842,0.46337983967251356,0.3965702175655208,0.4901086107541777,0.5170306277992627,0.5974543830758917,0.40782285750207353,0.2506323778947712,0.325591236782931,0.4420443492218148,0.485048479427949,0.5742963988199586,0.46251904502018143,0.29634002539589605,0.560776007043749,1.0,0.336629831256335,0.4727789077618461,0.31408441496284034,0.2214956692694054,0.3525866541125687,0.3987864909009476,0.3263377590566309,0.4732598765629465,0.3803241108718431,0.4618755089982264,0.4965886894207845,0.19879664352004378,0.5635406666990868,0.462476095651429,0.3857931476845498,0.4247834269796809,0.4364116582303755,0.5027443259659651,0.5062462891993833,0.12763582736869294,0.2818581699211728,0.555065848762199,0.3716084570003842,0.41023846496038757,0.37901896213060304,0.5211140631613141,0.42007665299363867,0.30203463658801083,0.5041419243338461,0.4283255811463219,0.3418772041962161,0.40713679572464356,0.4192536727931678,0.4167540970119883,0.31779685636841165,0.3104912962124516,0.24669270533991494,0.1452312385307005,0.2276337547859877,0.2150873690658502,0.3552512260652668,0.32428326297831406,0.35653154022282546,0.2435394003959731,0.3523827778173102,0.36316855824787264,0.2472810593851473,0.3011422405940047,0.33931755514946915,0.23017141817080933,0.3838006094105985,0.24632764678477365,0.17762991892013427,0.34608630217528646,0.3312458070301666,0.41552450457233725,0.29819643856454486,0.2448131695894104,0.16108359551428483,0.14713140024087057,0.3204881332396052,0.2613644148261409,0.29087207394228604,0.22640385465717117,0.3396186879265482,0.31777123873338664,0.2983521745627837,0.4357806868108747,0.221100375536191,0.31633156763448594,0.20911220130728203,0.17566766497926187,0.3656884384346823,0.35096201043093833,0.18325662989319327,0.22826889665564304,0.3267826857046515,0.41105369760127325,0.2542975197737992,0.3697181540139341,0.31151632715776945,0.3112214129975019,0.3146807327643403,0.2437848441798046,0.20062709942292806,0.28260708493187325,0.2950412610792019,0.3299349538807942,0.31013525088369615
